id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,name,retweet_count,text,tweet_created,tweet_id,tweet_location,user_timezone
13116,Marco Rubio,1,Yes,1,Positive,0.3596,None of the above,1,MaxCUA,0,"Omg @megynkelly! I am not a Fox News fan and not a Clinton fan.. But she did an amazing job last night, impressed with her qs. #GOPDebate",07-08-2015 09:44,6.30E+17,,
8944,No candidate mentioned,1,No,1,Positive,1,Abortion,0.3483,magtell,10,"Not only Mr. @realDonaldTrump 's polls are #1, but his Twitter followers are spiking up. #1stplace #trump #gopdebate http://t.co/Q9YXEH55EF",07-08-2015 09:41,6.30E+17,,
14404,No candidate mentioned,1,No,1,Negative,0.7021,Abortion,0.7021,Living400lbs,47,"RT @JillBidenVeep: I hate the phrase ""I just can't"" but I'm pretty close to feeling that way about this God question. #GOPDebate",07-08-2015 09:47,6.30E+17,"South Carolina, USA",
7951,No candidate mentioned,1,Yes,1,Neutral,0.6939,FOX News or Moderators,1,bittybyte,164,"RT @RickCanton: Are there any Democrats running, @HillaryClinton? 

All I see are Socialists. 

#GOPDebate #OhHillNo #UniteBlue #WhyImNotVoâ€¦",,6.30E+17,"Fort Worth, Texas",Central Time (US & Canada)
13334,Donald Trump,0.3923,Yes,0.6264,Positive,0.6264,None of the above,0.3923,Sveltesss,1,EXCELLENT .@michellemalkin WOW #StopCommonCore #CommonCoreNews @AliceLinahan #homeshool #TCOT #CCOT http://t.co/E8uWGy4cHf #GOPDebate #Iowa,07-08-2015 09:42,6.30E+17,"Jakarta âœˆï¸ Greenville, SC",Eastern Time (US & Canada)
14328,Donald Trump,0.6489,No,1,Negative,1,None of the above,1,GaryLaprell,2,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointedâ€¦#Gâ€¦",07-08-2015 09:47,6.30E+17,Leicester,London
4787,Donald Trump,1,No,1,Neutral,1,None of the above,0.6211,justanothersnl,11,They seem to have an audience full of lefty righties. #GOPDebate,,6.30E+17,,
3141,Donald Trump,0.3921,Yes,0.6262,Neutral,0.6262,None of the above,0.3921,teachsbeach,14,RT @a_fruen: .@HillaryClinton as she watches this train wreck #GOPDebate http://t.co/LEMIJfkdXx,,6.30E+17,"Berkeley, CA",
2944,No candidate mentioned,1,Yes,1,Positive,1,Abortion,0.3483,magtell,10,"Not only Mr. @realDonaldTrump 's polls are #1, but his Twitter followers are spiking up. #1stplace #trump #gopdebate http://t.co/Q9YXEH55EF",07-08-2015 09:41,6.30E+17,,
10773,No candidate mentioned,0.4445,No,0.6667,Neutral,0.6667,FOX News or Moderators,0.2414,bad_robot_57,0,"RT @TrumpIssues: It took the @POTUS 5 DAYS 2 lower the flag 2 honor soldiers killed in #Chattanooga, but Trump better not call a woman slobâ€¦",,6.30E+17,America,Eastern Time (US & Canada)
377,No candidate mentioned,1,Yes,1,Neutral,0.6557,None of the above,1,KristenLuciano1,156,RT @JonyIveParody: I havenâ€™t seen a room this white since I filmed my last Apple product video. #GOPDebate,,6.30E+17,USA,Eastern Time (US & Canada)
2636,No candidate mentioned,0.3951,Yes,0.6286,Positive,0.3314,None of the above,0.3951,xnmtx,433,"RT @NaphiSoc: I am more committed than ever to support Democratic nominee thanks to #GOPDebate 
and any ""Dem"" who even hesitates is not a Dâ€¦",07-08-2015 09:44,6.30E+17,Boston Native,Eastern Time (US & Canada)
1654,Marco Rubio,0.4123,No,0.6421,Neutral,0.3263,None of the above,0.4123,SteegVan,14,"RT @DonnieWahlberg: I love seeing the #StraightOuttaCompton movie preview during the #GOPDebate!

Will have seen both in the next 24 hours!",,6.30E+17,,Eastern Time (US & Canada)
13113,No candidate mentioned,1,Yes,1,Positive,0.6517,None of the above,1,oliviaawells,126,Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/mDMnEd8lGq #GOPDebate http://t.co/T8olJo68Mj,07-08-2015 09:44,6.30E+17,"Â¯\_(ãƒ„)_/Â¯  WTF, NY",Eastern Time (US & Canada)
9683,Donald Trump,0.2412,Yes,0.6686,Negative,0.3608,Foreign Policy,0.447,AZAustin43,8,"RT @LAXnOREOS: Meanwhile, in the White House...  #GOPDebate http://t.co/mFs7ixFOVC",07-08-2015 09:49,6.30E+17,,Pacific Time (US & Canada)
14105,Jeb Bush,1,No,1,Negative,0.6417,None of the above,1,badjerry_1,14,"â€œ@GovMikeHuckabee: Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate rigged",07-08-2015 09:49,6.30E+17,colorado,
1292,No candidate mentioned,1,No,1,Positive,0.6484,Women's Issues (not abortion though),1,Sophia_Violet3,2,What about @BenCarson2016 . The American people should hear more from this guy. Amazed me at the #GOPDebate #OutnumberedFNC,07-08-2015 09:43,6.30E+17,"Boston, MA",
2356,Donald Trump,1,Yes,1,Negative,0.6602,FOX News or Moderators,1,Brent_Burch,7,RT @weeklystandard: .@realDonaldTrump is looking more like Bernie Sanders - on the issues http://t.co/bzKnuXxObk #GOPDebate http://t.co/dxxâ€¦,07-08-2015 09:47,6.30E+17,,
5346,No candidate mentioned,1,No,1,Negative,1,None of the above,0.6667,NoChillAlexis,15,"RT @imraansiddiqi: Jeb Bush - ""I'm gonna have to earn this.""
-Said no Bush, ever.
#GOPDebate",07-08-2015 09:47,6.30E+17,Twinsburg OH,Eastern Time (US & Canada)
8394,Donald Trump,1,Yes,1,Negative,1,None of the above,1,MC_Stephenson,0,"RT @mrmilianspeaks: Dear Republicans

If you grew up broker than everyone else then why do you hate the poor so much?

#KKKorGOP  #GOPDebate",07-08-2015 09:47,6.30E+17,,Eastern Time (US & Canada)
4072,No candidate mentioned,1,Yes,1,Positive,0.6588,None of the above,0.6824,ayejgood,26,RT @MelissaGracey: Credit for this joke goes to someone else but it is funny! #GOPDebate http://t.co/iCreDSSplR,07-08-2015 09:45,6.30E+17,MontcoPA,Eastern Time (US & Canada)
5843,Donald Trump,1,No,1,Positive,1,None of the above,0.6354,oceanshaman,0,RT @JohnGGalt: â€œWe don't have time for tone...we have to go out and get the job done.â€ â€”Donald Trump #GOPDebate http://t.co/mIYhIPDkqs,07-08-2015 09:42,6.30E+17,,
4739,Donald Trump,1,No,1,Neutral,0.6549,FOX News or Moderators,1,awesomenautted,112,"RT @WayneDupreeShow: From earlier tonight on FB from @MarkLevinShow

#GOPDebate http://t.co/ilnovJU2a9",,6.30E+17,"Philadelphia, PA",Eastern Time (US & Canada)
3027,Scott Walker,1,No,1,Neutral,1,Abortion,1,mch7576,19,"RT @pattonoswalt: ""Have any of you received a word from God?"" = ""Are any of you soup-sandwich crazy?"" #GOPDebate",,6.30E+17,"Sydney, New South Wales",
11115,Ben Carson,0.3951,No,0.6285,Negative,0.6285,None of the above,0.3951,simpletonbear,189,@theblaze The REAL war on women!@realDonaldTrump @megynkelly @rushlimbaugh #GOPDebate @AnnCoulter,07-08-2015 09:49,6.30E+17,"Ottawa, Canada",Eastern Time (US & Canada)
11066,No candidate mentioned,0.4539,No,0.6737,Negative,0.6737,FOX News or Moderators,0.4539,MaddyKarimyar,11,"RT @congoboy: This is going to be a long, tiring election season. 
""shockingly ill-informed"" candidates at #GOPDebate
http://t.co/vTK1k0tXiâ€¦",07-08-2015 09:50,6.30E+17,"Washington, DC",Central Time (US & Canada)
2416,No candidate mentioned,1,Yes,1,Negative,0.6457,None of the above,0.6457,LeeSutton4,71,"RT @reedfrich: Terms not mentioned tonight at #GOPDebate:
-income inequality
-minimum wage
-climate change
-voting rights
-parental leave
-â€¦",07-08-2015 09:47,6.30E+17,rowbrina follows,
13259,No candidate mentioned,0.6973,No,1,Positive,1,None of the above,0.361,AnehVelidhoo,0,The second most-retweeted presidential candidate Tweet of the #GOPDebate https://t.co/rybdNPfypW,07-08-2015 09:43,6.30E+17,Lamar's Sportsman's Club,Central Time (US & Canada)
3333,Ted Cruz,1,No,1,Neutral,0.6865,None of the above,1,jojo21,4,RT @GetUpStandUp2: #BATSAsk which #GOPdebate candidate is willing to put the humanity back into education? @berniesanders http://t.co/6dTpeâ€¦,,6.30E+17,,
3024,No candidate mentioned,1,Yes,1,Neutral,0.6701,None of the above,0.6701,ottcanada,415,"RT @AmyMek: ""God has blessed the Republican party with many great candidates, @TheDemocrats can't even find one"" - @marcorubio #GOPDebate",,6.30E+17,"Lynnwood, WA",Pacific Time (US & Canada)
13972,Donald Trump,1,Yes,1,Neutral,0.6917,None of the above,1,areebalovesyou,52,"RT @shannonrwatts: The average cost to U.S. taxpayers for a single gun homicide is nearly $400,000 #GOPDebate #gunsense",,6.30E+17,"Washington, DC",Eastern Time (US & Canada)
12409,Donald Trump,0.3921,No,0.6262,Neutral,0.6262,None of the above,0.3921,teachsbeach,14,"RT @Dagny_Galt: Shorter @JohnKasich: ""I am proud to embrace the Obama agenda &amp; expand government in Ohio.""  #RINO #GOPDebate #tcot #teapartâ€¦",,6.30E+17,"Berkeley, CA",
2171,No candidate mentioned,1,Yes,1,Negative,1,None of the above,1,CUFUDC,0,"â€œ@GovMikeHuckabee: Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate rigged",07-08-2015 09:49,6.30E+17,Stockholm,Athens
10248,No candidate mentioned,1,Yes,1,Positive,1,Women's Issues (not abortion though),0.6941,OhThatTyler,0,This #GOPDebate is keeping the spray tan industry alive and thriving! #bringingjobs,07-08-2015 09:43,6.30E+17,,Pacific Time (US & Canada)
12239,Donald Trump,1,No,1,Neutral,0.6549,FOX News or Moderators,1,awesomenautted,112,"RT @WayneDupreeShow: From earlier tonight on FB from @MarkLevinShow

#GOPDebate http://t.co/ilnovJU2a9",,6.30E+17,"Philadelphia, PA",Eastern Time (US & Canada)
12307,No candidate mentioned,1,No,1,Neutral,1,Immigration,0.6854,jojo21,40,RT @bob_owens: #GOPDebate so far. http://t.co/Y4apHoxW6y,,6.30E+17,Florida âœˆ ï¸New York,Eastern Time (US & Canada)
13946,No candidate mentioned,1,No,1,Neutral,1,None of the above,0.3441,ThadM44,16,Love this. https://t.co/XrMOId5bdK #StandWithRand #GOPDebate,,6.30E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
13483,Donald Trump,0.4317,Yes,0.657,Positive,0.657,Women's Issues (not abortion though),0.2281,BakerProperties,3,RT @YoungBLKRepub: When the #GOPDebate is more exciting than anything else on tv in the past 10 years....,07-08-2015 09:40,6.30E+17,USA,
697,No candidate mentioned,1,Yes,1,Negative,0.6629,FOX News or Moderators,0.6517,bodysouls,6,Meet the new darling of the left ã€‹ Megyn Gotcha Kelly. #GOPDebate @FoxNews #DonaldTrump #MegynKelly,07-08-2015 09:49,6.30E+17,,Central Time (US & Canada)
3383,John Kasich,0.678,Yes,1,Neutral,0.6615,Jobs and Economy,1,kevinburger72,73,Highlight video from #Iowa debate parties last night.  Part 1. Full vid here. https://t.co/ZAQ07p8qY6 #GOPDebate http://t.co/wV0ivyqUdh,,6.30E+17,Arizona,Arizona
4487,No candidate mentioned,0.2373,Yes,0.6889,Positive,0.3444,None of the above,0.4746,TheAbridgedZach,1,"Huh. Watching @FoxNews debate #1 and so far, the moderators and the participants are better! #GOPDebate",07-08-2015 09:40,6.30E+17,Between Disneyland and Vegas,Pacific Time (US & Canada)
12236,No candidate mentioned,1,No,1,Neutral,0.6932,None of the above,1,paulrikmans,4,"RT @GovMikeHuckabee: Without a secure border, nothing matters --&gt; http://t.co/9da0D98KdW #ImWithHuck #GOPDebate http://t.co/9iTfSTTJRk",,6.30E+17,,Quito
14236,No candidate mentioned,0.6848,No,1,Negative,1,None of the above,1,BenLebo,0,@megynkelly @BretBaier @foxnews WTF was up with Chris Wallace attacking #Trump2016 on bankruptcy then giving Rubio a softball? #GOPDebate,07-08-2015 09:48,6.30E+17,"Lynchburg, VA",Pacific Time (US & Canada)
10421,No candidate mentioned,1,Yes,1,Positive,0.6848,None of the above,1,JuliaTrilby,202,RT @TeamRickPerry: .@GovernorPerry has a plan to end sanctuary cities #tcot #GOPDebate #Perry2016 http://t.co/L3cZ6jbRYH,07-08-2015 09:41,6.30E+17,,Quito
8363,No candidate mentioned,1,No,1,Negative,0.6364,FOX News or Moderators,1,DebndanfarrDeb,7,RT @roseperson: @TheDailyEdge @kharyp Jeb Bush promised families the fallen troops won't have died in vain. How about victims of gun violenâ€¦,07-08-2015 09:47,6.30E+17,Twitter,
12048,Donald Trump,1,No,1,Neutral,0.6524,Jobs and Economy,0.6524,dbizcap,189,RT @JohnKasich: The miracle can happen to you. Grow opportunity and grow jobs. #GOPDebate http://t.co/lNqhDgTUdK,,6.30E+17,,
10758,No candidate mentioned,0.3999,No,0.6324,Neutral,0.3296,None of the above,0.3999,DeisenrothJune,255,"TV reality star has a 2 to 1 lead.
Gets asked tough, leader questions.
Wilts like a failed Apprentice.
Cries about mean girls.

#GOPDebate",,6.30E+17,,
8674,Donald Trump,1,Yes,1,Positive,0.6889,FOX News or Moderators,1,DWHignite,0,RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  #GOPDebate,07-08-2015 09:44,6.30E+17,"Idaho, Planet Earth",Pacific Time (US & Canada)
14462,Donald Trump,0.6711,Yes,1,Negative,1,None of the above,1,mch7576,2,"RT @monaeltahawy: And was cheered! Shame, #GOPDebate: Trump responds to Megyn Kelly's questions on misogyny â€“ with more misogyny http://t.câ€¦",07-08-2015 09:46,6.30E+17,,Pacific Time (US & Canada)
2106,Ben Carson,1,No,1,Negative,1,Foreign Policy,1,ColdSober787,607,RT @oftenimprudent: I wish we could teach teenage girls to love themselves as much as Donald Trump loves himself. #GOPdebate,07-08-2015 09:49,6.30E+17,,
10744,No candidate mentioned,0.4286,Yes,0.6546,Neutral,0.6546,,0.2261,TrishFish42,127,"@SD3_Design sorry about improv last night, had to watch the #GOPDebate",,6.30E+17,,Mountain Time (US & Canada)
6056,No candidate mentioned,1,Yes,1,Neutral,1,Religion,1,HeathenTech,5,RT @AC360: It wasnâ€™t all #DonaldTrump. The most memorable #GOPDebate moments right now on #AC360. http://t.co/kDNhGj2RY3 http://t.co/HZ9GwEâ€¦,,6.30E+17,"Houston, TX",Central Time (US & Canada)
3413,No candidate mentioned,0.3999,Yes,0.6324,Neutral,0.3296,None of the above,0.3999,DeisenrothJune,255,"RT @JillStanek: ""Iâ€™m not sure thatâ€™s a correct assessment of my record. I have never advocated that."" @marcorubio on rape/incest exception â€¦",,6.30E+17,,
10064,No candidate mentioned,1,Yes,1,Positive,0.6774,None of the above,1,KCBoyd3,1,"RT @TheTexasPhoenix: He was on fire! .@GovernorPerry's ""On Fire"" Debate Performance: https://t.co/0A1w02w7SZ #GOPDebate #Perry2016",07-08-2015 09:45,6.30E+17,"Los Angeles, CA",Pacific Time (US & Canada)
4526,Marco Rubio,0.6889,No,1,Neutral,1,None of the above,1,America4Aliens,0,"RT @DiegoUK: Democrats watching the #GOPDebate last night http://t.co/7v4WJok3vM 
#p2 #ctl #topprog #tcot #tlot",,6.30E+17,,
10339,Scott Walker,1,Yes,1,Positive,1,Abortion,1,cocopercoco,653,I like senator #GOPDebate #Carson2016,07-08-2015 09:42,6.30E+17,Oklahoma,Eastern Time (US & Canada)
2504,No candidate mentioned,1,No,1,Positive,1,Religion,1,NoDogma13,0,"RT @WayneDupreeShow: Just woke up to tweet this out #GOPDebate 

Best line of the night via @GovMikeHuckabee http://t.co/6OV5hxHIcV",07-08-2015 09:46,6.30E+17,"Indiana, USA",Eastern Time (US & Canada)
934,Donald Trump,0.4113,Yes,0.6413,Negative,0.3261,FOX News or Moderators,0.4113,BWecrunchu2,2,@realDonaldTrump has issues with women 4 ex wives &amp; a daughter -Obama has 2 daughters 1 wife &amp; is Very Respectful #gopdebate #msnbc #cnn,07-08-2015 09:46,6.30E+17,,Amsterdam
11680,No candidate mentioned,1,Yes,1,Positive,1,None of the above,1,AkaDimiX,0,@RealBenCarson Excellent job last night at the #GOPDebate. Class act all around. Proud to have you as a Republican candidate. #BenCarson,07-08-2015 09:44,6.30E+17,,Ljubljana
6559,No candidate mentioned,1,No,1,Negative,1,None of the above,1,SpenceWhitney,0,"RT @carIisIe: None of them have made Trump look out of place or foolish yet. Think about that. When you're done crying, think about it agaiâ€¦",07-08-2015 09:50,6.30E+17,"Madison , AL",
13267,No candidate mentioned,1,Yes,1,Positive,0.6852,FOX News or Moderators,0.6852,lee_saywhat,0,Support 1 U like #TCOT This is STILL America but PLS VET so U KNOW what ur getting! https://t.co/hrLWhET2x8 #GOPDebate #FoxNews #iapolitics,07-08-2015 09:43,6.30E+17,"Washington, DC",
13616,Scott Walker,1,No,1,Neutral,1,None of the above,1,marcylauren,51,RT @Bipartisanism: Get ready to play #GOPDebate bingo! http://t.co/rWgY9doZX6,,6.30E+17,,Central Time (US & Canada)
2342,No candidate mentioned,1,Yes,1,Negative,0.6631,None of the above,0.6471,SierraCarson,131,same old tiresome #gop #tcot BS The #Republican Debate: There He Blows http://t.co/Sff0jUexUx #gopdebate // #Sanders2016,07-08-2015 09:47,6.30E+17,"Ottumwa, Iowa",Central Time (US & Canada)
6138,Marco Rubio,0.4233,No,0.6506,Neutral,0.3373,Abortion,0.4233,JoWesterhof,350,RT @ThePatriot143: You Don't have to support Trump to realize that every question was delivered in a Backhanded manner #GOPDebate http://t.â€¦,,6.30E+17,"Athens, Ga",
8962,No candidate mentioned,1,Yes,1,Positive,0.3361,None of the above,1,Baaslish,0,RT @CarlyFiorina: I know how extraordinary this nation is. #GOPDebate,07-08-2015 09:41,6.30E+17,"Florida, USA",Indiana (East)
11771,Ben Carson,1,No,1,Positive,1,None of the above,0.6739,zolly_b,1,"RT @brianmrosenthal: ICYMI: At #GOPDebate, @RandPaul calls out Houston Mayor Annise Parker over #HERO controversy: http://t.co/qxB1edQOzN",07-08-2015 09:43,6.30E+17,New York City,Eastern Time (US & Canada)
5482,Ted Cruz,1,Yes,1,Negative,0.6848,None of the above,1,brendanIllis,0,"RT @deray: Scott Walker is dangerous. He is deep in his own world and is most comfortable there, it seems. Dangerous. #GOPDebate",07-08-2015 09:46,6.30E+17,Anywhere & Everywhere!,Eastern Time (US & Canada)
11402,No candidate mentioned,1,No,1,Negative,0.6778,None of the above,1,Clever_Otter,0,"RT @RadioFreeTom: Look, Trumpkins, your hero didn't even win the steak knives last night, know what I'm sayin' here? #GOPDebate",07-08-2015 09:47,6.30E+17,,Amsterdam
6112,Donald Trump,1,No,1,Neutral,1,None of the above,0.6322,lindamama02,5,After my #GOPDebate tweet-athon I think I gained 200 political satirists followers but lost 250 of my teacher peeps.  U can't win them all.,,6.30E+17,PDX,Eastern Time (US & Canada)
993,No candidate mentioned,1,Yes,1,Negative,0.7065,Women's Issues (not abortion though),1,flammi,0,RT @deray: Christie comes across as a bully. But the bully that reminds you that he hurts people because it's in their best interests. #GOPâ€¦,07-08-2015 09:46,6.30E+17,"IN YOUR HEAD, MOM'S BASEMENT ",
6190,No candidate mentioned,1,No,1,Neutral,0.3773,None of the above,0.6899,golden_claud,741,Heard clip from #GopDebate about #NSA w/ #Christie &amp; #Paul . #Christie supports #NSA past actions.So he agrees w/#Obama &amp; #Democrats right?,,6.30E+17,"Miami, FL",Georgetown
1520,Mike Huckabee,1,No,1,Neutral,0.6669,LGBT issues,1,oak523,93,"RT @TexasCruzn: RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/1z3VuFjZlw""",,6.30E+17,,Eastern Time (US & Canada)
