,text,sentiment
13826,Highlight video part 2 from the #Iowa #GOPDebate parties last night. Full video here. https://t.co/ZAQ07p8qY6 http://t.co/b2meuKtY63,Neutral
13827,RT @andreafed: @Deb_Libby Half the Republican base has dementia. They probably found it riveting (when not confusing the TV w/the toaster).â€¦,Negative
13828,"RT @AmyMek: ""God has blessed the Republican party with many great candidates, @TheDemocrats can't even find one"" - @marcorubio #GOPDebate",Neutral
13829,"RT @KennedyNation: ""Megyn I could crack your head open and eat your brain."" - Dr Ben Carson #GOPDebate",Neutral
13830,"RT @VH1: Honestly, Donald Trump you were ALL types of petty at last night's #GOPDebate ðŸ˜’ --&gt; http://t.co/QxdoeMfuqO http://t.co/mcr6lrJh2h",Negative
13831,"After #GOPDebate the world leaders said ""put the bombs away, these guys will destroy America themselves."" #Republicans #notbetter",Negative
13832,"RT @ArcticFox2016: RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/TtFG7KYcd9""",Neutral
13833,"RT @JohnKasich: John Kasich helped Ohioans create 350,000 new jobs. He can do it for America. #GOPDebate http://t.co/kBzfBJyp2C",Positive
13834,"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 hâ€¦",Positive
13835,"RT @AlexisinNH: Two debates, one winner: Carly http://t.co/piewA1JCcc #Carly2016 #GOPDebate",Positive
13836,"RT @JillStanek: ""I think future generations will look back and call us barbarians for killing millions of babies."" ~@MarcoRubio #GOPDebate â€¦",Negative
13837,"Donald is my hero. 
 #GOPDebate http://t.co/9ZZFLChJQO",Positive
13838,"Chris Christie tried to wrap himself in 9/11 (Giuliani-style) during the #GOPdebate. In doing so, he lied, twice. http://t.co/y6mUdmr66P",Negative
13839,RT @kesgardner: Ted Cruz is angling himself to be a slightly less loony version of Donald Trump. #GOPDebate,Negative
13840,RT @TheBaxterBean: Marco Rubio Told To His Face He's 'Candidate Of Yesterday' For His Anti-Gay Bigotry http://t.co/a4EiuETTLf #GOPDebate htâ€¦,Negative
13841,"RT @EricTTung: ""I never heard the word income equality, climate change, voting rights."" via @BarbaraBoxer #GOPDebate",Neutral
13842,After the #GOPDebate all of the promises being made by startups at this tech conference seem quite reasonable.,Positive
13843,"RT @FrankLuntz: The biggest (pleasant) surprise in tonightâ€™s #GOPDebate was Ben Carson.

#KellyFile",Positive
13844,"RT @billmaher: Ben Carson doubts HIllary will be the Dem nominee?? Ben, do you still have your brain-cutting tools? And a mirror? OK, lie dâ€¦",Negative
13845,"RT @RedStateJake: I'd pay some serious $$$ to watch someone grill these 2 egomaniacal bullies in an interview. 

#GOPDebate #KellyFile httpâ€¦",Negative
13846,Trumptastic #GOPDebate,Positive
13847,"RT @MsPackyetti: Donald Trump's campaign reveals 1 important thing: Twitter Trolls are real people.

And they vote. 

That should scare eveâ€¦",Positive
13848,@dooley_dooley Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,Neutral
13849,RT @brianstelter: Overnight #'s: #GOPDebate had a 16.0 household rating. The biggest GOP debates in 2011/12 had 5.3 ratings http://t.co/vhLâ€¦,Positive
13850,@fbhw they're going to need to borrow the train horn for the next #GOPDebate ! The little bell was wimpy! #hornmeansyouredone,Negative
13851,hadiyah: So when do we get to police brutality and black lives? I bet Ben Carson gets that question. That's IF they even ask it. #GOPDebate,Neutral
13852,"RT @megynkelly: .@ChrisStirewalt: Big moments were @RandPaul vs. @ChrisChristie, and @realDonaldTrump reaction to women question. #KellyFilâ€¦",Positive
13853,Going on #MSNBC Live with @ThomasARoberts around 2 PM ET.  #GOPDebate,Neutral
13854,"#GOPDebate rankings: worst to be performance - Rubio, Kasich, Christie, Bush, Trump, Cruz, Walker, Paul, Huckabee, Carson.",Negative
13855,"RT @kesgardner: Of course, the AssClown won't pledge not to run as a third party candidate. #GOPDebate",Negative
13856,Summary is the #GOPDebate: Status quo shit show,Negative
13857,"Watching the primetime #GOPDebate this afternoon, I think @BenCarson2016 was the real winner, quiet but effective",Positive
13858,"RT @laurenacooley: NYT assesment of @RandPaul's #GOPDebate performance... ""Made himself matter again."" #StandWithRand http://t.co/B54cR1kx4q",Positive
13859,RT @DaTechGuyblog: Advice to each GOP candidate in order of how I think they finished 10th place Jeb Bush Get a pulse in a hurry #gopdebateâ€¦,Neutral
13860,RT @P0TUS: #GOPDebate closing statements: http://t.co/S15NLilLso,Negative
13861,.@Mark Davis says @CarlyFiorina earned a promotion to the #GOPDebate main stage next time. http://t.co/tynvMJc7dn http://t.co/hxBPQIowMH,Neutral
13862,"RT @JHoganGidley: VIDEO: @GovMikeHuckabee Crushes Frank Luntz @FoxNews focus group: http://t.co/zTrUVoFwGG 
cc: @FrankLuntz #Huckabee2016 #â€¦",Positive
13863,"RT @SooperMexican: Ted Cruz doesn't appreciate your emphatically sarcastic air quotes, megan kelly. #GOPDebate",Neutral
13864,RT @TheBaxterBean: Scott Walker Forces Women To Carry Rapistsâ€™ Pregnancies &amp; Let Men Sue Over Abortion #GOPDebate http://t.co/yziVIpQAnx @Bâ€¦,Negative
13865,RT @tedcruz: What we need is a Commander-in-Chief that makes it clear if you join ISIS then you are signing your death warrant #GOPDebate #â€¦,Neutral
13866,"@megynkelly @BretBaier #ChrisWallace, #America is criticizing UR PERFORMANCES during #GOPDebate b/c U did a REALLY bad job as ""moderators.""",Negative
13867,RT @ThePatriot143: You Don't have to support Trump to realize that every question was delivered in a Backhanded manner #GOPDebate http://t.â€¦,Neutral
13868,RT @richardhine: Joe Biden watching the #GOPDebate http://t.co/6y2aXgITms,Neutral
13869,Chris Christie seems pretty chill. #GOPDebate,Positive
13870,#GOPDebate w/ @realDonaldTrump delivered the highest ratings in the history of presidential debates. #Trump2016 http://t.co/Sy3wNqwHTb,Positive
13871,"RT @jphoganorg: After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http:/â€¦",Positive
13872,RT @lilwolf30: Rubio has spoken the #truth! #WakeUpAmerica #GOPDebate http://t.co/Cl2BuZXQYZ,Positive
13873,RT @CarolCNN: #DonaldTrump under fire for comments about women @PeterBeinart @SL_Schaeffer @IWF @@MyRkiger weigh in on #GOPdebate http://t.â€¦,Negative
13874,RT @Susan_Hutch: SURVEY: Tell us who won the GOP debates. http://t.co/Oeccj37NdC #GOPdebate #FoxNewsDebate http://t.co/62hNZnGYw2,Neutral
13875,RT @KurtSchlichter: Nice Dr Carson. Nice. #GOPDebate,Positive
13876,"RT @FreedomJames7: John Kasich Is A RINO.
#GOPDebate",Negative
13877,RT @RickCanton: #TeamMarco - understands immigration better than anyone on stage. #GOPDebate http://t.co/ivvfCxpnN7,Positive
13878,#GOPDebate in one picture http://t.co/WMmucJUqJu,Neutral
13879,RT @Jackie_Pepper: #Jeb is giving me some serious Janet Reno tonight. #GOPDebate http://t.co/VxfY7MS1WG,Negative
13880,"i dont care if you think you dont have time to be PC, being respectful to women is something that should be in your nature #GOPDebate",Negative
13881,@pharris830 @Shareaholic That's too extreme and violates the First Amendment #GOPDebate,Negative
13882,Why did I have to be at a campground on the day of the first #GOPDebate?,Positive
13883,"RT @natycar74: http://t.co/wrmBJKVhNr.Candidate.Mentioned.Inequality! Not, one!!! #GOPDebate",Negative
13884,Donald Trump Clashes With Megyn Kelly During #GOPDebate  (Video)   https://t.co/k8h5CZrYMW,Neutral
13885,RT @ChuckNellis: When @TedCruz talks we are such similar souls; this is the 1980 election all over &amp; a REAL Conservative is the ANSWER! #GOâ€¦,Positive
13886,Summary is the #GOPDebate: Status quo shit show,Negative
13887,"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",Positive
13888,RT @JamesViser: Huh. Half of Clinton's charity went to...the Clintons! http://t.co/BVwRoSgWAL #copolitics #Hillary2016 #StopHillary #UniteBâ€¦,Negative
13889,"RT @TananariveDue: As @ShaunKing pointed out, #GOPDebate had a huge audience of POC ready to learn. What we learned was mostly just scary. â€¦",Negative
13890,RT @ThePatriot143: Debbie Blocks Tweeter Who Questioned Dem Debate Schedule  http://t.co/gXNa0TOqaQ #GOPDebate @DWStweets http://t.co/kxIKFâ€¦,Negative
13891,"#GOPDebate
Megyn Kelly:A+
Rubio:A
Fiorina:A
Christie:A-
Bush:B+
Perry:B+
Kasich:B
Walker:B
Cruz:C
Carson:C
Jindal:C
Paul:D-
Trump:F
Rest:ðŸ˜´",Positive
13892,The big twist of the #GOPDebate is that @RandPaul swapped bodies with his teenage son after a Chinese earthquake yesterday morning.,Neutral
13893,"RT @ali: After the Fox News #GOPDebate, we primary voters are none the wiser on the policy plans these folks are putting forth. Journalism â€¦",Negative
13894,RT @andreafed: @Deb_Libby Half the Republican base has dementia. They probably found it riveting (when not confusing the TV w/the toaster).â€¦,Negative
13895,"RT @docrocktex26: This is who wants to ""lead"" your country. This is who wants to make decisions on your behalf. This was their opening caseâ€¦",Negative
13896,Highlight video part 2 from the #Iowa #GOPDebate parties last night. Full video here. https://t.co/ZAQ07p8qY6 http://t.co/b2meuKtY63,Neutral
13897,"RT @ArcticFox2016: RT @AllenWestRepub ""Dear @JebBush #GOPDebate #NotAMistake http://t.co/TtFG7KYcd9""",Neutral
13898,"RT @SooperMexican: Ted Cruz doesn't appreciate your emphatically sarcastic air quotes, megan kelly. #GOPDebate",Neutral
13899,RT @ScorpionsPriest: Best moment of the #GOPDebate last night: Rand telling Christie to go get another hug from Obama.,Positive
13900,RT @Writeintrump: I'm at the #GOPDebate After Party. Rand Paul couldn't get in since the bar we're at doesn't allow Poodles.,Negative
13901,"I'm quite certain that the @realDonaldTrump is working for @HillaryClinton. It is his mission to get her elected.

#GOPDebate",Negative
13902,RT @TheBaxterBean: Scott Walker's Abortion Ban Allows Rapist Father To Sue For Emotional Distress http://t.co/rHMvgumuir #GOPDebate @Badgerâ€¦,Negative
13903,On #immigrationreform #GOPDebate marcorubio: most are Central Americans not Mexicans (true) and he wants electronic monitoring systems Don'â€¦,Neutral
13904,"RT @seanhannity: .@realDonaldTrump: â€œWe need a leader at the top thatâ€™s going to not worry so much about tone, thatâ€™s going to get results.â€¦",Neutral
13905,"Cruz has class &amp; truth, that gets my vote! #GOPDebate",Positive
13906,The #GOPDebate in 6 seconds: https://t.co/8hZOwUufpo,Negative
13907,RT @itsashlyperez: listening to fetty wap while packing because i'm a true american #GOPDebate #doesthishashtagexpire?,Neutral
13908,I was most impressed with @marcorubio and @RealBenCarson at the #GOPDebate. Way different experience than the #macdebate.,Positive
13909,"RT @Writeintrump: #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottinâ€¦",Negative
13910,@YaleClimateComm @JerryBrownGov not a peep from them...  It's because they take $$ from oil &amp; gas!  Why would they #ActOnClimate #GOPDebate,Negative
13911,"RT @StMarysAtLarge: Taking risks with his candidacy last night, #ScottWalker calls #Jesus by name.

It was worth it.

#Courage #GopDebate hâ€¦",Positive
13912,"RT @PamelaGeller: LOVE CRUZ! ""If you join ISIS you are signing  your death warrant."" Go Ted go! Anyone that joins ISIS loses their citizensâ€¦",Positive
13913,#GOPDebate Field seems terrified of mentioning Obama in a negative light.,Neutral
13914,RT @MN2A4ASupporter: With first debate over.... hands down @TedCruz is my pick for President! #GOPDebate http://t.co/g0jq1Y53bo,Positive
13915,"RT @LadySandersfarm: Will @megynkelly  Ever Ask Rosie to Apologize for Her Foul, Abusive, Ugly Attacks on Donald #Trump? https://t.co/zxasmâ€¦",Neutral
13916,RT @ryanbeckwith: TRANSCRIPT: Here is the full and final text of the #GOPDebate http://t.co/Wp0C9V3utf http://t.co/WFyL0lwpoL,Neutral
13917,@theblaze The REAL war on women!@realDonaldTrump @megynkelly @rushlimbaugh #GOPDebate @AnnCoulter,Negative
13918,RT @theonlyadult: This is the @POTUS we have now. One of the people on TV now might be the next one. RIP everything. #GOPDebate http://t.coâ€¦,Negative
13919,"RT @bensherwood: Across the TV news aisle, a salute to Chris Wallace, @BretBaier and @megynkelly @FoxNews for smart, sharp, unflinching queâ€¦",Positive
13920,"RT @bourgeoisalien: Can't wait until the end of the debate when they wrestle an angry, meth addicted bear to the death to see who the real â€¦",Neutral
13921,"RT @4gen234: Hillary Clinton's reaction upon seeing Carly Fiorina won the night.
#Carly2016 #GOPDebate http://t.co/esd4F4ARNS",Neutral
13922,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,Positive
13923,RT @gregmepstein: As 501c3 non-profit exec @HarvardHumanist @HumanistHub I legally can't do partisan advocacy-but demonizing @PPact=morallyâ€¦,Negative
13924,"@megynkelly @BretBaier #ChrisWallace, #America is criticizing UR PERFORMANCES during #GOPDebate b/c U did a REALLY bad job as ""moderators.""",Negative
13925,"RT @deray: Scott Walker is dangerous. He is deep in his own world and is most comfortable there, it seems. Dangerous. #GOPDebate",Negative
13926,".@TajMagruder Say it with me, GOP: Bashing .@HillaryClinton is not a campaign platform! #GOPDebate",Negative
13927,"Not only Mr. @realDonaldTrump 's polls are #1, but his Twitter followers are spiking up. #1stplace #trump #gopdebate http://t.co/Q9YXEH55EF",Positive
13928,"RT @TheTexasPhoenix: He was on fire! .@GovernorPerry's ""On Fire"" Debate Performance: https://t.co/0A1w02w7SZ #GOPDebate #Perry2016",Positive
13929,RT @MolonLabe1776us: How much did Hillary/ CNN/ and MSNBC pay you to moderate tonight? @megynkelly #GOPDebate @realDonaldTrump #TCOT http:/â€¦,Neutral
13930,"RT @HippieLily: How @_shannonrose17_ and I are dealing with the #GOPDebate ðŸ˜‚ these are the republicans, America http://t.co/tlZ8rK7jr7",Negative
13931,Well played @DIRECTV wasn't sure where FauxNews was to watch the clown show last night #GOPDebate chuckled at V. http://t.co/K2uaFCce5w,Neutral
13932,Had a great time watching the #GOPDebate last night http://t.co/qCmxMU8MLP,Positive
13933,RT @megynkelly: .@tedcruz gets powerful response from @FrankLuntz focus group. #KellyFile #GOPDebate,Positive
13934,"vicenews: Yes, there was a #GOPDebate last night but here's what happened at Canada's: http://t.co/jwUQeKDKjl http://t.co/jAOyjUTVF9",Neutral
13935,RT @JohnConti78: Article calling @JohnKasich's performance at #GOPDebate 'Fantastic' http://t.co/0qhbseqeZ8  #Kasich4Us #Kasich2016,Positive
13936,This #GOPDebate is keeping the spray tan industry alive and thriving! #bringingjobs,Positive
13937,bottom line is that i will vote for any of the candidates last night over @HillaryClinton #GOPDebate,Positive
13938,"RT @pattonoswalt: ""Kill people and break things,"" Huckabee just described the GOP. #GOPDebate",Negative
13939,"RT @DanScavino: .@realDonaldTrump wins 1st #GOPDebate!
#MakeAmericaGreatAgain #Trump2016 #TeamTrump #TrumpForPresident ðŸ‡ºðŸ‡¸ http://t.co/2P8dWâ€¦",Positive
13940,Well yeah...#GOPDebate @GOP @RealBenCarson @megynkelly #CarsonWins #BC2DC16 #ImWithBen #WinBenWin #InItToWinIt  https://t.co/YrhbygJeMv,Positive
